global_row,peak,start,end,fragment_recount,matrix_rowsum
8771,chr1-49640178-49640740,49640178,49640740,1653,428.0
8772,chr1-49664929-49665479,49664929,49665479,2541,864.0
8773,chr1-49683566-49683982,49683566,49683982,1617,503.0
8774,chr1-49697396-49697658,49697396,49697658,974,246.0
8775,chr1-49728400-49728756,49728400,49728756,1295,336.0
8776,chr1-49824713-49825347,49824713,49825347,1714,469.0
8777,chr1-49826194-49826601,49826194,49826601,1446,477.0
8778,chr1-49827931-49828610,49827931,49828610,2094,627.0
8779,chr1-49854675-49855032,49854675,49855032,1529,362.0
8780,chr1-49864505-49864984,49864505,49864984,2333,544.0
8781,chr1-49886505-49886988,49886505,49886988,1356,380.0
8782,chr1-49893504-49894176,49893504,49894176,2730,672.0
8783,chr1-49913512-49913810,49913512,49913810,1461,312.0
8784,chr1-49974383-49975649,49974383,49975649,3624,1148.0
8785,chr1-50023030-50024643,50023030,50024643,20644,7721.0
8786,chr1-50047711-50048834,50047711,50048834,7683,2394.0
8787,chr1-50060348-50060710,50060348,50060710,1493,395.0
8788,chr1-50066716-50067146,50066716,50067146,1466,426.0
8789,chr1-50080662-50081458,50080662,50081458,3227,913.0
8790,chr1-50090472-50090884,50090472,50090884,1091,279.0
8791,chr1-50091057-50091517,50091057,50091517,1388,384.0
8792,chr1-50095559-50095973,50095559,50095973,2049,493.0
8793,chr1-50096886-50097731,50096886,50097731,4732,1112.0
8794,chr1-50098513-50099019,50098513,50099019,2780,733.0
8795,chr1-50103682-50104204,50103682,50104204,2182,630.0
8796,chr1-50106098-50106380,50106098,50106380,2288,868.0
8797,chr1-50108512-50108993,50108512,50108993,3635,1358.0
8798,chr1-50109240-50111211,50109240,50111211,17601,6644.0
8799,chr1-50123027-50123505,50123027,50123505,1785,532.0
8800,chr1-50123659-50123862,50123659,50123862,1172,330.0
8801,chr1-50132024-50132621,50132024,50132621,2216,693.0
8802,chr1-50139583-50140423,50139583,50140423,3228,947.0
8803,chr1-50141296-50141639,50141296,50141639,1630,465.0
8804,chr1-50146835-50147103,50146835,50147103,875,266.0
8805,chr1-50147383-50147692,50147383,50147692,1528,407.0
8806,chr1-50151559-50152583,50151559,50152583,4926,1543.0
8807,chr1-50155318-50156073,50155318,50156073,4520,1124.0
8808,chr1-50157420-50157886,50157420,50157886,1841,557.0
8809,chr1-50158349-50158623,50158349,50158623,1325,342.0
8810,chr1-50175370-50176618,50175370,50176618,5612,1902.0
8811,chr1-50176797-50177007,50176797,50177007,1263,366.0
8812,chr1-50180553-50180752,50180553,50180752,845,250.0
8813,chr1-50180988-50181357,50180988,50181357,1685,475.0
8814,chr1-50186764-50187338,50186764,50187338,1830,424.0
8815,chr1-50191942-50193620,50191942,50193620,5618,1672.0
8816,chr1-50198212-50198767,50198212,50198767,1771,432.0
8817,chr1-50205375-50205711,50205375,50205711,971,300.0
8818,chr1-50206191-50206609,50206191,50206609,1293,398.0
8819,chr1-50207620-50208881,50207620,50208881,4383,1276.0
8820,chr1-50214350-50215366,50214350,50215366,4262,1233.0
8821,chr1-50222568-50222807,50222568,50222807,906,217.0
8822,chr1-50236817-50237497,50236817,50237497,2550,608.0
8823,chr1-50243984-50244270,50243984,50244270,1222,298.0
8824,chr1-50251513-50252810,50251513,50252810,7627,2559.0
8825,chr1-50254551-50254750,50254551,50254750,1133,265.0
8826,chr1-50265624-50266100,50265624,50266100,2040,551.0
8827,chr1-50271436-50272509,50271436,50272509,5256,1574.0
8828,chr1-50279535-50280082,50279535,50280082,1803,490.0
8829,chr1-50289716-50290091,50289716,50290091,1997,504.0
8830,chr1-50295678-50295931,50295678,50295931,1207,312.0
8831,chr1-50299888-50301026,50299888,50301026,4990,1342.0
8832,chr1-50305573-50306718,50305573,50306718,4597,1378.0
8833,chr1-50308720-50309133,50308720,50309133,2049,596.0
8834,chr1-50310849-50311092,50310849,50311092,1129,308.0
8835,chr1-50332288-50334036,50332288,50334036,18251,6762.0
8836,chr1-50335514-50336231,50335514,50336231,3008,910.0
8837,chr1-50341337-50341575,50341337,50341575,836,222.0
8838,chr1-50348312-50349211,50348312,50349211,7362,2442.0
8839,chr1-50368028-50368920,50368028,50368920,6466,2172.0
8840,chr1-50374159-50374545,50374159,50374545,974,262.0
8841,chr1-50399517-50399940,50399517,50399940,1690,441.0
8842,chr1-50401013-50401402,50401013,50401402,1755,544.0
8843,chr1-50418632-50418980,50418632,50418980,2498,621.0
8844,chr1-50422771-50423960,50422771,50423960,11749,4005.0
8845,chr1-50424929-50425297,50424929,50425297,2765,851.0
8846,chr1-50432080-50432313,50432080,50432313,1126,281.0
8847,chr1-50443222-50443551,50443222,50443551,1356,355.0
8848,chr1-50444261-50444492,50444261,50444492,1391,368.0
8849,chr1-50451298-50451831,50451298,50451831,1804,481.0
8850,chr1-50454937-50455178,50454937,50455178,1199,283.0
8851,chr1-50460627-50461888,50460627,50461888,4262,1170.0
8852,chr1-50472443-50473201,50472443,50473201,2550,666.0
8853,chr1-50492296-50492554,50492296,50492554,833,247.0
8854,chr1-50518393-50519227,50518393,50519227,3000,901.0
8855,chr1-50553693-50554051,50553693,50554051,1353,358.0
8856,chr1-50561981-50562786,50561981,50562786,2090,663.0
8857,chr1-50562834-50563088,50562834,50563088,972,295.0
8858,chr1-50569753-50570695,50569753,50570695,3524,1134.0
8859,chr1-50571138-50571445,50571138,50571445,1153,333.0
8860,chr1-50576015-50576825,50576015,50576825,2854,844.0
8861,chr1-50588551-50589235,50588551,50589235,2970,713.0
8862,chr1-50605494-50605782,50605494,50605782,1777,588.0
8863,chr1-50611362-50612040,50611362,50612040,2926,1128.0
8864,chr1-50612228-50612868,50612228,50612868,3794,1294.0
8865,chr1-50617570-50617830,50617570,50617830,913,268.0
8866,chr1-50620564-50622457,50620564,50622457,10296,3090.0
8867,chr1-50630851-50631148,50630851,50631148,1747,484.0
8868,chr1-50633135-50634083,50633135,50634083,5943,2029.0
8869,chr1-50643407-50644834,50643407,50644834,5994,1995.0
8870,chr1-50651464-50652200,50651464,50652200,5480,1971.0
8871,chr1-50658328-50658816,50658328,50658816,3112,1171.0
8872,chr1-50659175-50659566,50659175,50659566,2662,880.0
8873,chr1-50661521-50662074,50661521,50662074,3304,1175.0
8874,chr1-50666019-50667515,50666019,50667515,11720,4091.0
8875,chr1-50667878-50668489,50667878,50668489,4039,1240.0
8876,chr1-50674884-50675500,50674884,50675500,3110,1064.0
8877,chr1-50678665-50679216,50678665,50679216,2737,879.0
8878,chr1-50684075-50684561,50684075,50684561,3142,1045.0
8879,chr1-50697180-50697787,50697180,50697787,11425,4265.0
8880,chr1-50699845-50700348,50699845,50700348,6145,2284.0
8881,chr1-50702527-50702763,50702527,50702763,1948,679.0
8882,chr1-50703849-50704373,50703849,50704373,6015,2322.0
8883,chr1-50705041-50705333,50705041,50705333,2317,879.0
8884,chr1-50705697-50706335,50705697,50706335,3650,1232.0
8885,chr1-50716794-50717742,50716794,50717742,5435,1731.0
8886,chr1-50722518-50722940,50722518,50722940,1998,505.0
8887,chr1-50723952-50724955,50723952,50724955,4428,1093.0
8888,chr1-50730590-50731138,50730590,50731138,2448,629.0
8889,chr1-50735402-50735901,50735402,50735901,2140,667.0
8890,chr1-50749108-50750295,50749108,50750295,5542,1828.0
8891,chr1-50774677-50775103,50774677,50775103,2965,1080.0
8892,chr1-50783046-50783926,50783046,50783926,3512,1137.0
8893,chr1-50822256-50823444,50822256,50823444,4025,1171.0
8894,chr1-50829042-50829562,50829042,50829562,1695,516.0
8895,chr1-50841536-50842242,50841536,50842242,2470,786.0
8896,chr1-50846230-50846753,50846230,50846753,1902,480.0
8897,chr1-50852568-50853587,50852568,50853587,4652,1622.0
8898,chr1-50857338-50857686,50857338,50857686,1342,380.0
8899,chr1-50873289-50873799,50873289,50873799,2368,727.0
8900,chr1-50879905-50880412,50879905,50880412,1747,508.0
8901,chr1-50911924-50912800,50911924,50912800,3314,949.0
8902,chr1-50916907-50917526,50916907,50917526,2293,738.0
8903,chr1-50928609-50929719,50928609,50929719,4691,1490.0
8904,chr1-50947840-50948157,50947840,50948157,1149,351.0
8905,chr1-50951523-50952359,50951523,50952359,3257,1059.0
8906,chr1-50959194-50960844,50959194,50960844,42836,16417.0
8907,chr1-50967844-50970363,50967844,50970363,70116,27467.0
8908,chr1-50976510-50978594,50976510,50978594,34452,13366.0
8909,chr1-50978818-50979021,50978818,50979021,3052,1093.0
8910,chr1-50985005-50985289,50985005,50985289,1157,333.0
8911,chr1-51018667-51019062,51018667,51019062,1209,364.0
8912,chr1-51028875-51029590,51028875,51029590,2161,599.0
8913,chr1-51044829-51045113,51044829,51045113,1084,370.0
8914,chr1-51100335-51100624,51100335,51100624,646,159.0
8915,chr1-51168933-51169236,51168933,51169236,1135,264.0
8916,chr1-51174900-51175537,51174900,51175537,1782,356.0
8917,chr1-51189314-51189750,51189314,51189750,2382,973.0
8918,chr1-51189902-51190140,51189902,51190140,1325,431.0
8919,chr1-51190765-51191250,51190765,51191250,1700,421.0
8920,chr1-51192050-51192521,51192050,51192521,3224,1160.0
8921,chr1-51192866-51193324,51192866,51193324,1508,447.0
8922,chr1-51220173-51220738,51220173,51220738,1937,535.0
8923,chr1-51229935-51230210,51229935,51230210,1314,330.0
8924,chr1-51235001-51237289,51235001,51237289,62866,24905.0
8925,chr1-51237945-51238431,51237945,51238431,5258,1979.0
8926,chr1-51240099-51240317,51240099,51240317,2252,818.0
8927,chr1-51243772-51244032,51243772,51244032,1485,452.0
8928,chr1-51253324-51253976,51253324,51253976,3522,1192.0
8929,chr1-51257413-51257988,51257413,51257988,3275,1086.0
8930,chr1-51258689-51259279,51258689,51259279,3185,1143.0
8931,chr1-51261681-51262007,51261681,51262007,2606,862.0
8932,chr1-51264260-51264810,51264260,51264810,2910,1041.0
8933,chr1-51268438-51268918,51268438,51268918,2189,684.0
8934,chr1-51276308-51276548,51276308,51276548,1400,419.0
8935,chr1-51276928-51277399,51276928,51277399,2442,828.0
8936,chr1-51280544-51280871,51280544,51280871,1898,608.0
8937,chr1-51282358-51283066,51282358,51283066,4359,1419.0
8938,chr1-51296352-51297689,51296352,51297689,19419,7165.0
8939,chr1-51297989-51298231,51297989,51298231,2028,574.0
8940,chr1-51303419-51304018,51303419,51304018,3570,852.0
8941,chr1-51308088-51308310,51308088,51308310,1171,347.0
8942,chr1-51313903-51314863,51313903,51314863,7080,2440.0
8943,chr1-51316866-51317435,51316866,51317435,3384,1001.0
8944,chr1-51326812-51327013,51326812,51327013,1903,579.0
8945,chr1-51329319-51329738,51329319,51329738,3015,941.0
8946,chr1-51330019-51330840,51330019,51330840,7209,2308.0
8947,chr1-51331136-51331638,51331136,51331638,3729,1199.0
8948,chr1-51331922-51332169,51331922,51332169,1995,709.0
8949,chr1-51344533-51344899,51344533,51344899,2165,588.0
8950,chr1-51345026-51345694,51345026,51345694,4608,1193.0
8951,chr1-51378934-51379186,51378934,51379186,1146,316.0
8952,chr1-51381793-51382475,51381793,51382475,1883,542.0
8953,chr1-51385783-51386192,51385783,51386192,1109,295.0
8954,chr1-51393032-51393268,51393032,51393268,785,213.0
8955,chr1-51409895-51410194,51409895,51410194,1185,354.0
8956,chr1-51410631-51411272,51410631,51411272,2311,723.0
8957,chr1-51415907-51416444,51415907,51416444,3160,1158.0
8958,chr1-51420718-51421512,51420718,51421512,4088,1633.0
8959,chr1-51421765-51423847,51421765,51423847,16631,6830.0
8960,chr1-51429798-51430153,51429798,51430153,1162,310.0
8961,chr1-51433348-51434083,51433348,51434083,2634,705.0
8962,chr1-51444379-51445665,51444379,51445665,4623,1571.0
8963,chr1-51455788-51456115,51455788,51456115,1106,323.0
8964,chr1-51462048-51462570,51462048,51462570,1659,489.0
8965,chr1-51471895-51472687,51471895,51472687,3573,1204.0
8966,chr1-51472846-51473396,51472846,51473396,2594,814.0
8967,chr1-51473793-51474107,51473793,51474107,1555,443.0
8968,chr1-51487687-51487929,51487687,51487929,1702,577.0
8969,chr1-51488447-51489005,51488447,51489005,2740,852.0
8970,chr1-51491549-51491928,51491549,51491928,2378,727.0
8971,chr1-51494361-51495185,51494361,51495185,3350,1069.0
8972,chr1-51505908-51506135,51505908,51506135,1079,435.0
8973,chr1-51506212-51506965,51506212,51506965,5124,1936.0
8974,chr1-51517354-51519572,51517354,51519572,49886,18705.0
8975,chr1-51523586-51524501,51523586,51524501,11177,4151.0
8976,chr1-51524731-51525074,51524731,51525074,3144,1060.0
8977,chr1-51533959-51535471,51533959,51535471,15211,5347.0
8978,chr1-51541087-51541616,51541087,51541616,1971,625.0
8979,chr1-51546861-51547168,51546861,51547168,1969,662.0
8980,chr1-51548837-51549656,51548837,51549656,3977,964.0
8981,chr1-51550996-51551381,51550996,51551381,1636,415.0
8982,chr1-51569129-51569916,51569129,51569916,4329,1321.0
8983,chr1-51570136-51570578,51570136,51570578,2123,572.0
8984,chr1-51572224-51572567,51572224,51572567,2276,747.0
8985,chr1-51574510-51575349,51574510,51575349,6970,2366.0
8986,chr1-51578254-51578670,51578254,51578670,2418,625.0
8987,chr1-51582875-51584525,51582875,51584525,30176,11500.0
8988,chr1-51598881-51599491,51598881,51599491,5070,1817.0
8989,chr1-51600696-51601041,51600696,51601041,1959,624.0
8990,chr1-51605772-51606654,51605772,51606654,4101,1158.0
8991,chr1-51610670-51610869,51610670,51610869,1278,382.0
8992,chr1-51613740-51613939,51613740,51613939,1552,485.0
8993,chr1-51616135-51618101,51616135,51618101,41835,15959.0
8994,chr1-51624682-51625236,51624682,51625236,4437,1652.0
8995,chr1-51627681-51627974,51627681,51627974,2873,1055.0
8996,chr1-51642439-51643320,51642439,51643320,4001,1241.0
8997,chr1-51647805-51648667,51647805,51648667,4679,1439.0
8998,chr1-51653672-51654197,51653672,51654197,2671,774.0
8999,chr1-51660981-51661443,51660981,51661443,1722,540.0
9000,chr1-51661914-51662429,51661914,51662429,1913,555.0
9001,chr1-51668793-51670204,51668793,51670204,7451,2567.0
9002,chr1-51679411-51680510,51679411,51680510,3492,904.0
9003,chr1-51686314-51687214,51686314,51687214,3235,918.0
9004,chr1-51693486-51693978,51693486,51693978,1756,540.0
9005,chr1-51695937-51696309,51695937,51696309,1533,440.0
9006,chr1-51708898-51709768,51708898,51709768,4892,1374.0
9007,chr1-51710338-51710595,51710338,51710595,976,287.0
9008,chr1-51714602-51714911,51714602,51714911,1331,345.0
9009,chr1-51728783-51730247,51728783,51730247,14392,4530.0
9010,chr1-51734705-51735778,51734705,51735778,6331,2157.0
9011,chr1-51736671-51737096,51736671,51737096,2249,751.0
9012,chr1-51749266-51749566,51749266,51749566,1478,422.0
9013,chr1-51768678-51769489,51768678,51769489,5152,1732.0
9014,chr1-51776236-51776749,51776236,51776749,1687,444.0
9015,chr1-51782888-51783332,51782888,51783332,2174,660.0
9016,chr1-51784684-51785879,51784684,51785879,6849,2303.0
9017,chr1-51788557-51788989,51788557,51788989,3158,1175.0
9018,chr1-51792663-51793254,51792663,51793254,3518,1026.0
9019,chr1-51795408-51795947,51795408,51795947,2592,811.0
9020,chr1-51805707-51806123,51805707,51806123,1415,414.0
9021,chr1-51819885-51820094,51819885,51820094,831,244.0
9022,chr1-51843557-51843854,51843557,51843854,1071,285.0
9023,chr1-51845026-51845488,51845026,51845488,2047,601.0
9024,chr1-51850364-51851293,51850364,51851293,4261,1254.0
9025,chr1-51857458-51857781,51857458,51857781,1575,460.0
9026,chr1-51859444-51859650,51859444,51859650,1114,290.0
9027,chr1-51863372-51863918,51863372,51863918,1523,417.0
9028,chr1-51877881-51879716,51877881,51879716,58945,22710.0
9029,chr1-51896846-51897364,51896846,51897364,3620,1261.0
9030,chr1-51899003-51899792,51899003,51899792,3072,837.0
9031,chr1-51905571-51906667,51905571,51906667,6739,2222.0
9032,chr1-51908188-51908648,51908188,51908648,1582,433.0
9033,chr1-51915939-51916278,51915939,51916278,1214,326.0
9034,chr1-51917614-51918509,51917614,51918509,3274,929.0
9035,chr1-51919225-51920009,51919225,51920009,3629,1122.0
9036,chr1-51920690-51920978,51920690,51920978,1154,340.0
9037,chr1-51921198-51921959,51921198,51921959,2747,778.0
9038,chr1-51926170-51926437,51926170,51926437,1344,377.0
9039,chr1-51946061-51947131,51946061,51947131,5536,1989.0
9040,chr1-51948705-51948983,51948705,51948983,1435,434.0
9041,chr1-51953146-51953378,51953146,51953378,1048,316.0
9042,chr1-51955344-51956178,51955344,51956178,3389,1106.0
9043,chr1-51956533-51956763,51956533,51956763,1302,391.0
9044,chr1-51960301-51960564,51960301,51960564,1643,436.0
9045,chr1-51962501-51963309,51962501,51963309,3259,994.0
9046,chr1-51966612-51966867,51966612,51966867,1046,304.0
9047,chr1-51975421-51975699,51975421,51975699,1018,277.0
9048,chr1-51986595-51986820,51986595,51986820,1307,342.0
9049,chr1-51989374-51989766,51989374,51989766,2018,511.0
9050,chr1-51990318-51990874,51990318,51990874,4214,1319.0
9051,chr1-51992622-51993139,51992622,51993139,1835,501.0
9052,chr1-52001962-52002618,52001962,52002618,4984,1698.0
9053,chr1-52022095-52022401,52022095,52022401,1009,260.0
9054,chr1-52032434-52034118,52032434,52034118,31131,11968.0
9055,chr1-52050616-52050854,52050616,52050854,1396,434.0
9056,chr1-52054578-52056988,52054578,52056988,69430,26967.0
9057,chr1-52071458-52071902,52071458,52071902,2068,604.0
9058,chr1-52076463-52076663,52076463,52076663,1074,312.0
9059,chr1-52095656-52096141,52095656,52096141,2223,596.0
9060,chr1-52111472-52111871,52111472,52111871,1912,462.0
9061,chr1-52127289-52127783,52127289,52127783,3578,1204.0
9062,chr1-52139842-52140398,52139842,52140398,3347,1250.0
9063,chr1-52140974-52143048,52140974,52143048,42685,17049.0
9064,chr1-52152838-52154075,52152838,52154075,5678,1817.0
9065,chr1-52157441-52157783,52157441,52157783,1554,394.0
9066,chr1-52159246-52159460,52159246,52159460,1023,291.0
9067,chr1-52177023-52178249,52177023,52178249,3722,1011.0
9068,chr1-52186242-52186476,52186242,52186476,1111,329.0
9069,chr1-52214242-52214909,52214242,52214909,2064,552.0
9070,chr1-52215990-52216481,52215990,52216481,1643,544.0
9071,chr1-52218245-52218698,52218245,52218698,1735,418.0
9072,chr1-52237639-52238393,52237639,52238393,2727,791.0
9073,chr1-52242371-52242991,52242371,52242991,1790,502.0
9074,chr1-52252593-52252812,52252593,52252812,1259,305.0
9075,chr1-52268220-52268711,52268220,52268711,2106,642.0
9076,chr1-52295405-52295654,52295405,52295654,1304,368.0
9077,chr1-52296154-52296626,52296154,52296626,3215,1076.0
9078,chr1-52305503-52306972,52305503,52306972,7337,1899.0
9079,chr1-52320806-52321701,52320806,52321701,3106,932.0
9080,chr1-52327758-52328187,52327758,52328187,1556,409.0
9081,chr1-52328617-52328829,52328617,52328829,695,224.0
9082,chr1-52348636-52349165,52348636,52349165,6589,2431.0
9083,chr1-52350646-52351439,52350646,52351439,9110,3429.0
9084,chr1-52365108-52366743,52365108,52366743,61964,24162.0
9085,chr1-52368364-52369043,52368364,52369043,10941,4372.0
9086,chr1-52403584-52405150,52403584,52405150,35741,13815.0
9087,chr1-52416842-52417134,52416842,52417134,840,220.0
9088,chr1-52422725-52422925,52422725,52422925,1214,340.0
9089,chr1-52425840-52426722,52425840,52426722,3385,1114.0
9090,chr1-52448246-52449152,52448246,52449152,2554,695.0
9091,chr1-52457296-52457883,52457296,52457883,2688,987.0
9092,chr1-52476352-52476589,52476352,52476589,770,201.0
9093,chr1-52482486-52482809,52482486,52482809,1161,285.0
9094,chr1-52487961-52488184,52487961,52488184,1137,354.0
